game_id,season,date,week,game_type,home,away,away_q1,away_q2,away_q3,away_q4,away_ot,away_total,away_team_x,home_q1,home_q2,home_q3,home_q4,home_ot,home_total,home_team_x,away_team_y,home_team_y,away_first_downs,away_total_yards,away_turnovers,home_first_downs,home_total_yards,home_turnovers,away_fourth_down_conv_att,away_third_down_conv_att,away_fourth_down_conv_made,away_third_down_conv_made,home_fourth_down_conv_att,home_third_down_conv_att,home_fourth_down_conv_made,home_third_down_conv_made,away_time_of_possession_seconds,home_time_of_possession_seconds,point_diff,winner,loser
201612110clt,2016,2016-12-11,,,Indianapolis Colts,Houston Texans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612110mia,2016,2016-12-11,,,Miami Dolphins,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612110oti,2016,2016-12-11,,,Tennessee Titans,Denver Broncos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612110jax,2016,2016-12-11,,,Jacksonville Jaguars,Minnesota Vikings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612110phi,2016,2016-12-11,,,Philadelphia Eagles,Washington Redskins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612110sfo,2016,2016-12-11,,,San Francisco 49ers,New York Jets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612110ram,2016,2016-12-11,,,Los Angeles Rams,Atlanta Falcons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612110gnb,2016,2016-12-11,,,Green Bay Packers,Seattle Seahawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612110tam,2016,2016-12-11,,,Tampa Bay Buccaneers,New Orleans Saints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612110nyg,2016,2016-12-11,,,New York Giants,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612120nwe,2016,2016-12-12,,,New England Patriots,Baltimore Ravens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612150sea,2016,2016-12-15,,,Seattle Seahawks,Los Angeles Rams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612170nyj,2016,2016-12-17,,,New York Jets,Miami Dolphins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612180buf,2016,2016-12-18,,,Buffalo Bills,Cleveland Browns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612180chi,2016,2016-12-18,,,Chicago Bears,Green Bay Packers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612180cin,2016,2016-12-18,,,Cincinnati Bengals,Pittsburgh Steelers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612180min,2016,2016-12-18,,,Minnesota Vikings,Indianapolis Colts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612180nyg,2016,2016-12-18,,,New York Giants,Detroit Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612180htx,2016,2016-12-18,,,Houston Texans,Jacksonville Jaguars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612180kan,2016,2016-12-18,,,Kansas City Chiefs,Tennessee Titans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612180rav,2016,2016-12-18,,,Baltimore Ravens,Philadelphia Eagles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612180atl,2016,2016-12-18,,,Atlanta Falcons,San Francisco 49ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612180crd,2016,2016-12-18,,,Arizona Cardinals,New Orleans Saints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612180den,2016,2016-12-18,,,Denver Broncos,New England Patriots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612180sdg,2016,2016-12-18,,,San Diego Chargers,Oakland Raiders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612180dal,2016,2016-12-18,,,Dallas Cowboys,Tampa Bay Buccaneers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612190was,2016,2016-12-19,,,Washington Redskins,Carolina Panthers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612220phi,2016,2016-12-22,,,Philadelphia Eagles,New York Giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612240car,2016,2016-12-24,,,Carolina Panthers,Atlanta Falcons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612240buf,2016,2016-12-24,,,Buffalo Bills,Miami Dolphins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612240chi,2016,2016-12-24,,,Chicago Bears,Washington Redskins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612240cle,2016,2016-12-24,,,Cleveland Browns,San Diego Chargers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612240gnb,2016,2016-12-24,,,Green Bay Packers,Minnesota Vikings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612240jax,2016,2016-12-24,,,Jacksonville Jaguars,Tennessee Titans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612240nwe,2016,2016-12-24,,,New England Patriots,New York Jets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612240rai,2016,2016-12-24,,,Oakland Raiders,Indianapolis Colts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612240sea,2016,2016-12-24,,,Seattle Seahawks,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612240nor,2016,2016-12-24,,,New Orleans Saints,Tampa Bay Buccaneers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612240ram,2016,2016-12-24,,,Los Angeles Rams,San Francisco 49ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612240htx,2016,2016-12-24,,,Houston Texans,Cincinnati Bengals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612250pit,2016,2016-12-25,,,Pittsburgh Steelers,Baltimore Ravens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612250kan,2016,2016-12-25,,,Kansas City Chiefs,Denver Broncos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612260dal,2016,2016-12-26,,,Dallas Cowboys,Detroit Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701010nyj,2016,2017-01-01,,,New York Jets,Buffalo Bills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701010tam,2016,2017-01-01,,,Tampa Bay Buccaneers,Carolina Panthers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701010min,2016,2017-01-01,,,Minnesota Vikings,Chicago Bears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701010cin,2016,2017-01-01,,,Cincinnati Bengals,Baltimore Ravens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701010pit,2016,2017-01-01,,,Pittsburgh Steelers,Cleveland Browns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701010clt,2016,2017-01-01,,,Indianapolis Colts,Jacksonville Jaguars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701010phi,2016,2017-01-01,,,Philadelphia Eagles,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701010oti,2016,2017-01-01,,,Tennessee Titans,Houston Texans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701010mia,2016,2017-01-01,,,Miami Dolphins,New England Patriots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701010atl,2016,2017-01-01,,,Atlanta Falcons,New Orleans Saints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701010ram,2016,2017-01-01,,,Los Angeles Rams,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701010den,2016,2017-01-01,,,Denver Broncos,Oakland Raiders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701010sdg,2016,2017-01-01,,,San Diego Chargers,Kansas City Chiefs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701010was,2016,2017-01-01,,,Washington Redskins,New York Giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701010sfo,2016,2017-01-01,,,San Francisco 49ers,Seattle Seahawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701010det,2016,2017-01-01,,,Detroit Lions,Green Bay Packers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701070htx,2016,2017-01-07,,,Houston Texans,Oakland Raiders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701070sea,2016,2017-01-07,,,Seattle Seahawks,Detroit Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701080pit,2016,2017-01-08,,,Pittsburgh Steelers,Miami Dolphins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701080gnb,2016,2017-01-08,,,Green Bay Packers,New York Giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701140atl,2016,2017-01-14,,,Atlanta Falcons,Seattle Seahawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701140nwe,2016,2017-01-14,,,New England Patriots,Houston Texans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701150dal,2016,2017-01-15,,,Dallas Cowboys,Green Bay Packers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701150kan,2016,2017-01-15,,,Kansas City Chiefs,Pittsburgh Steelers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701220atl,2016,2017-01-22,,,Atlanta Falcons,Green Bay Packers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701220nwe,2016,2017-01-22,,,New England Patriots,Pittsburgh Steelers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201702050atl,2016,2017-02-05,,,New England Patriots,Atlanta Falcons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709070nwe,2017,2017-09-07,,,New England Patriots,Kansas City Chiefs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709100chi,2017,2017-09-10,,,Chicago Bears,Atlanta Falcons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709100buf,2017,2017-09-10,,,Buffalo Bills,New York Jets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709100cin,2017,2017-09-10,,,Cincinnati Bengals,Baltimore Ravens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709100cle,2017,2017-09-10,,,Cleveland Browns,Pittsburgh Steelers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709100det,2017,2017-09-10,,,Detroit Lions,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709100htx,2017,2017-09-10,,,Houston Texans,Jacksonville Jaguars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709100oti,2017,2017-09-10,,,Tennessee Titans,Oakland Raiders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709100was,2017,2017-09-10,,,Washington Redskins,Philadelphia Eagles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709100ram,2017,2017-09-10,,,Los Angeles Rams,Indianapolis Colts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709100sfo,2017,2017-09-10,,,San Francisco 49ers,Carolina Panthers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709100gnb,2017,2017-09-10,,,Green Bay Packers,Seattle Seahawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709100dal,2017,2017-09-10,,,Dallas Cowboys,New York Giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709110min,2017,2017-09-11,,,Minnesota Vikings,New Orleans Saints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709110den,2017,2017-09-11,,,Denver Broncos,Los Angeles Chargers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709140cin,2017,2017-09-14,,,Cincinnati Bengals,Houston Texans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709170car,2017,2017-09-17,,,Carolina Panthers,Buffalo Bills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709170tam,2017,2017-09-17,,,Tampa Bay Buccaneers,Chicago Bears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709170rav,2017,2017-09-17,,,Baltimore Ravens,Cleveland Browns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709170clt,2017,2017-09-17,,,Indianapolis Colts,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709170jax,2017,2017-09-17,,,Jacksonville Jaguars,Tennessee Titans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709170kan,2017,2017-09-17,,,Kansas City Chiefs,Philadelphia Eagles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709170pit,2017,2017-09-17,,,Pittsburgh Steelers,Minnesota Vikings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709170nor,2017,2017-09-17,,,New Orleans Saints,New England Patriots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709170sdg,2017,2017-09-17,,,Los Angeles Chargers,Miami Dolphins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709170rai,2017,2017-09-17,,,Oakland Raiders,New York Jets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709170den,2017,2017-09-17,,,Denver Broncos,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709170ram,2017,2017-09-17,,,Los Angeles Rams,Washington Redskins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709170sea,2017,2017-09-17,,,Seattle Seahawks,San Francisco 49ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709170atl,2017,2017-09-17,,,Atlanta Falcons,Green Bay Packers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709180nyg,2017,2017-09-18,,,New York Giants,Detroit Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709210sfo,2017,2017-09-21,,,San Francisco 49ers,Los Angeles Rams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709240jax,2017,2017-09-24,,,Jacksonville Jaguars,Baltimore Ravens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709240nyj,2017,2017-09-24,,,New York Jets,Miami Dolphins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709240det,2017,2017-09-24,,,Detroit Lions,Atlanta Falcons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709240buf,2017,2017-09-24,,,Buffalo Bills,Denver Broncos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709240car,2017,2017-09-24,,,Carolina Panthers,New Orleans Saints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709240chi,2017,2017-09-24,,,Chicago Bears,Pittsburgh Steelers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709240clt,2017,2017-09-24,,,Indianapolis Colts,Cleveland Browns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709240nwe,2017,2017-09-24,,,New England Patriots,Houston Texans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709240min,2017,2017-09-24,,,Minnesota Vikings,Tampa Bay Buccaneers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709240phi,2017,2017-09-24,,,Philadelphia Eagles,New York Giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709240oti,2017,2017-09-24,,,Tennessee Titans,Seattle Seahawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709240gnb,2017,2017-09-24,,,Green Bay Packers,Cincinnati Bengals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709240sdg,2017,2017-09-24,,,Los Angeles Chargers,Kansas City Chiefs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709240was,2017,2017-09-24,,,Washington Redskins,Oakland Raiders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709250crd,2017,2017-09-25,,,Arizona Cardinals,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201709280gnb,2017,2017-09-28,,,Green Bay Packers,Chicago Bears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710010mia,2017,2017-10-01,,,Miami Dolphins,New Orleans Saints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710010atl,2017,2017-10-01,,,Atlanta Falcons,Buffalo Bills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710010nwe,2017,2017-10-01,,,New England Patriots,Carolina Panthers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710010cle,2017,2017-10-01,,,Cleveland Browns,Cincinnati Bengals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710010dal,2017,2017-10-01,,,Dallas Cowboys,Los Angeles Rams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710010min,2017,2017-10-01,,,Minnesota Vikings,Detroit Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710010htx,2017,2017-10-01,,,Houston Texans,Tennessee Titans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710010nyj,2017,2017-10-01,,,New York Jets,Jacksonville Jaguars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710010rav,2017,2017-10-01,,,Baltimore Ravens,Pittsburgh Steelers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710010crd,2017,2017-10-01,,,Arizona Cardinals,San Francisco 49ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710010tam,2017,2017-10-01,,,Tampa Bay Buccaneers,New York Giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710010sdg,2017,2017-10-01,,,Los Angeles Chargers,Philadelphia Eagles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710010den,2017,2017-10-01,,,Denver Broncos,Oakland Raiders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710010sea,2017,2017-10-01,,,Seattle Seahawks,Indianapolis Colts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710020kan,2017,2017-10-02,,,Kansas City Chiefs,Washington Redskins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710050tam,2017,2017-10-05,,,Tampa Bay Buccaneers,New England Patriots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710080mia,2017,2017-10-08,,,Miami Dolphins,Tennessee Titans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710080cin,2017,2017-10-08,,,Cincinnati Bengals,Buffalo Bills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710080det,2017,2017-10-08,,,Detroit Lions,Carolina Panthers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710080cle,2017,2017-10-08,,,Cleveland Browns,New York Jets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710080clt,2017,2017-10-08,,,Indianapolis Colts,San Francisco 49ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710080phi,2017,2017-10-08,,,Philadelphia Eagles,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710080pit,2017,2017-10-08,,,Pittsburgh Steelers,Jacksonville Jaguars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710080nyg,2017,2017-10-08,,,New York Giants,Los Angeles Chargers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710080rai,2017,2017-10-08,,,Oakland Raiders,Baltimore Ravens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710080ram,2017,2017-10-08,,,Los Angeles Rams,Seattle Seahawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710080dal,2017,2017-10-08,,,Dallas Cowboys,Green Bay Packers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710080htx,2017,2017-10-08,,,Houston Texans,Kansas City Chiefs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710090chi,2017,2017-10-09,,,Chicago Bears,Minnesota Vikings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710120car,2017,2017-10-12,,,Carolina Panthers,Philadelphia Eagles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710150atl,2017,2017-10-15,,,Atlanta Falcons,Miami Dolphins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710150rav,2017,2017-10-15,,,Baltimore Ravens,Chicago Bears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710150htx,2017,2017-10-15,,,Houston Texans,Cleveland Browns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710150nor,2017,2017-10-15,,,New Orleans Saints,Detroit Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710150min,2017,2017-10-15,,,Minnesota Vikings,Green Bay Packers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710150nyj,2017,2017-10-15,,,New York Jets,New England Patriots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710150was,2017,2017-10-15,,,Washington Redskins,San Francisco 49ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710150crd,2017,2017-10-15,,,Arizona Cardinals,Tampa Bay Buccaneers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710150jax,2017,2017-10-15,,,Jacksonville Jaguars,Los Angeles Rams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710150kan,2017,2017-10-15,,,Kansas City Chiefs,Pittsburgh Steelers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710150rai,2017,2017-10-15,,,Oakland Raiders,Los Angeles Chargers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710150den,2017,2017-10-15,,,Denver Broncos,New York Giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710160oti,2017,2017-10-16,,,Tennessee Titans,Indianapolis Colts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710190rai,2017,2017-10-19,,,Oakland Raiders,Kansas City Chiefs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710220buf,2017,2017-10-22,,,Buffalo Bills,Tampa Bay Buccaneers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710220mia,2017,2017-10-22,,,Miami Dolphins,New York Jets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710220chi,2017,2017-10-22,,,Chicago Bears,Carolina Panthers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710220cle,2017,2017-10-22,,,Cleveland Browns,Tennessee Titans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710220clt,2017,2017-10-22,,,Indianapolis Colts,Jacksonville Jaguars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710220ram,2017,2017-10-22,,,Los Angeles Rams,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710220gnb,2017,2017-10-22,,,Green Bay Packers,New Orleans Saints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710220min,2017,2017-10-22,,,Minnesota Vikings,Baltimore Ravens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710220sfo,2017,2017-10-22,,,San Francisco 49ers,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710220pit,2017,2017-10-22,,,Pittsburgh Steelers,Cincinnati Bengals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710220sdg,2017,2017-10-22,,,Los Angeles Chargers,Denver Broncos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710220nyg,2017,2017-10-22,,,New York Giants,Seattle Seahawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710220nwe,2017,2017-10-22,,,New England Patriots,Atlanta Falcons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710230phi,2017,2017-10-23,,,Philadelphia Eagles,Washington Redskins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710260rav,2017,2017-10-26,,,Baltimore Ravens,Miami Dolphins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710290cle,2017,2017-10-29,,,Cleveland Browns,Minnesota Vikings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710290nyj,2017,2017-10-29,,,New York Jets,Atlanta Falcons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710290buf,2017,2017-10-29,,,Buffalo Bills,Oakland Raiders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710290cin,2017,2017-10-29,,,Cincinnati Bengals,Indianapolis Colts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710290tam,2017,2017-10-29,,,Tampa Bay Buccaneers,Carolina Panthers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710290nor,2017,2017-10-29,,,New Orleans Saints,Chicago Bears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710290nwe,2017,2017-10-29,,,New England Patriots,Los Angeles Chargers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710290phi,2017,2017-10-29,,,Philadelphia Eagles,San Francisco 49ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710290sea,2017,2017-10-29,,,Seattle Seahawks,Houston Texans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710290was,2017,2017-10-29,,,Washington Redskins,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710290det,2017,2017-10-29,,,Detroit Lions,Pittsburgh Steelers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710300kan,2017,2017-10-30,,,Kansas City Chiefs,Denver Broncos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201711020nyj,2017,2017-11-02,,,New York Jets,Buffalo Bills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201711050car,2017,2017-11-05,,,Carolina Panthers,Atlanta Falcons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
